s
2095
2009,962,271
1988,1581,237
811,926,419
618,660,449
1738,2031,50
1539,701,2
1884,836,230
1727,821,476
1325,361,16
792,364,297
182,402,106
1275,964,477
1322,1175,387
76,956,51
1491,1398,89
1165,717,127
1045,1206,380
340,865,215
102,451,382
558,2056,269
76,1509,225
1398,2043,45
1952,1816,82
751,1683,446
34,1647,324
980,163,312
619,1537,307
1921,1604,416
1563,368,183
727,1897,383
34,1554,95
1784,68,278
624,997,348
1764,1282,181
240,744,148
23,1911,424
556,888,440
1045,853,437
1261,2041,418
1463,1192,366
410,1868,65
1888,1827,270
9,1290,387
1110,2054,271
379,353,108
576,2043,166
1363,793,477
646,364,408
51,589,329
140,890,318
742,253,382
763,336,446
2080,1535,178
1550,1471,85
1129,1874,418
1238,1190,411
417,1021,170
202,873,223
1596,476,424
1248,1303,443
669,160,232
573,263,314
48,1923,102
780,159,233
1959,1430,36
1201,593,40
941,1278,363
604,1003,39
631,2060,65
1347,1503,77
1393,1230,61
124,800,92
483,170,382
1659,311,55
1460,1007,272
1050,2081,384
1964,1801,140
492,1025,405
1025,1624,482
675,440,393
2078,1176,473
1560,760,402
1918,63,204
1666,835,112
1740,143,425
994,1152,402
57,889,231
1204,1268,398
447,1816,411
154,147,471
980,1100,211
769,1571,495
1554,339,259
308,1119,207
1493,1419,317
1083,1035,405
839,1349,395
1838,952,478
1729,510,222
1562,1980,28
311,1336,436
1510,1063,77
724,144,356
1357,497,239
629,1399,378
1804,1296,482
895,1950,163
1040,1622,365
430,165,258
1515,1112,189
1675,1761,71
1965,640,302
1237,174,273
838,2042,150
280,1192,371
841,854,215
796,1836,306
1069,831,263
1127,898,493
252,192,121
564,1011,297
1795,349,281
1733,1663,297
743,1065,63
1860,1690,351
1112,1234,393
1183,1796,45
1940,618,508
1884,363,450
1585,1111,377
1350,40,456
941,1411,342
855,656,386
1225,1832,453
253,1660,287
689,1510,347
48,1938,182
1739,365,334
229,716,196
156,1554,312
642,1274,349
1499,101,506
337,876,488
734,1881,359
1329,1755,125
1345,1063,77
1324,1194,128
797,253,322
1926,1370,355
1038,1991,265
2084,1759,91
1422,1504,488
1500,776,226
1789,1228,76
114,1775,315
637,893,25
1436,2084,212
1626,1846,37
892,1349,410
894,1629,274
665,1776,381
1730,2068,137
1495,791,10
1927,448,26
2047,1816,325
549,847,425
2059,277,453
2095,1429,409
1833,1411,72
2044,1234,7
1712,1173,82
1669,1930,465
900,1523,344
284,730,124
1438,253,481
730,2024,319
1114,2034,50
1267,411,135
1292,104,459
1083,755,284
13,1038,145
186,753,353
1689,1749,256
1024,1608,74
61,993,278
35,1541,119
750,759,101
970,521,406
786,1112,1
379,1492,475
25,319,408
819,961,14
1597,810,457
315,1584,271
1620,1621,315
864,235,421
1330,1925,473
650,1594,138
1063,1279,467
415,895,509
1057,1171,24
547,360,383
59,846,365
1080,1701,38
619,1759,322
474,1189,64
716,1084,304
1217,2085,508
581,1537,334
1387,299,150
1204,1232,321
280,1588,19
795,1133,106
1286,1542,87
1437,1328,197
1585,445,215
1468,1641,426
1695,1038,124
360,1265,50
1215,1352,60
499,958,316
329,1210,377
1374,906,357
1652,1650,32
150,596,187
1144,1001,291
2094,928,411
652,723,153
716,1639,500
1088,524,87
368,954,172
1900,135,118
2085,209,55
747,239,399
1826,513,293
2092,1437,437
515,785,510
1004,1690,470
1355,36,252
194,1354,248
671,1723,510
1473,390,506
974,922,148
1897,363,418
1886,335,309
503,1615,30
1195,1776,86
1953,28,440
99,1284,404
1504,560,2
52,1090,47
1238,1702,124
1454,1757,34
1833,772,220
1914,725,346
791,633,1
62,1370,434
316,518,50
731,1478,481
395,1229,463
1633,840,45
1393,1143,364
1908,648,378
2029,712,472
2056,1899,219
49,1965,127
774,463,446
1979,548,364
1780,182,321
50,1567,172
106,1484,105
1254,589,130
1389,572,324
496,301,119
1147,983,342
1256,1737,357
1180,1732,236
132,1098,265
1667,1153,12
2024,759,213
808,1141,225
522,1623,221
1419,2043,222
698,1976,479
634,1012,75
1006,1636,52
965,1830,4
2047,465,344
1087,1303,352
979,1449,9
650,1004,24
1824,1635,136
1555,1147,259
730,396,464
1037,1968,141
1758,1021,213
887,1377,73
2039,930,302
581,985,483
1225,579,424
1068,608,501
1654,377,417
214,179,60
732,830,211
432,1768,233
702,1022,270
629,1210,213
65,1582,362
876,1059,238
1181,674,148
715,1852,167
704,766,410
134,307,484
991,1970,279
2033,1381,176
427,1007,78
1317,26,76
273,278,57
866,359,478
207,106,58
808,913,155
942,1487,198
911,864,447
898,1174,123
1735,1088,509
1824,729,131
390,1465,273
1425,1227,251
1551,1218,511
367,840,35
1486,1813,449
660,448,478
1939,958,58
775,940,386
2059,126,443
354,2089,64
1396,701,452
1238,606,252
361,832,216
1545,865,100
130,1576,423
530,449,28
1257,838,168
402,421,346
2031,1820,18
479,378,363
1758,422,444
1438,1080,315
1981,1538,226
1253,1497,9
866,135,353
679,1692,198
91,859,64
1519,390,82
1462,2046,80
1093,16,289
1272,423,463
1740,551,505
994,1532,488
538,1733,446
1319,1922,409
426,306,459
1347,1840,270
401,369,124
1872,1304,43
472,927,243
1160,281,506
273,983,159
487,1202,30
906,575,457
1438,543,125
1245,1542,355
543,226,460
239,1169,207
916,142,50
665,1278,14
378,724,318
269,1050,105
804,1915,266
1990,985,40
883,757,474
1810,1621,349
1169,626,415
940,267,218
295,371,498
2084,321,246
1016,141,318
649,43,508
1706,1137,245
126,311,72
708,1287,293
1003,1836,434
1052,288,278
1990,1210,96
683,628,200
744,10,285
1792,1244,211
395,1856,321
232,922,463
1240,468,29
755,1514,129
261,524,406
110,2094,290
15,959,196
1153,832,185
1624,1263,323
1620,809,83
250,1180,146
1890,607,192
1629,1185,88
2023,1244,226
147,418,305
309,776,377
198,1458,53
205,674,423
173,2050,504
1370,373,134
509,618,326
1728,1105,311
1150,937,465
1736,1497,496
265,808,136
103,1565,256
367,1279,341
1526,696,288
1122,780,485
1593,1509,306
1319,1195,288
231,1323,476
1885,482,391
106,998,440
178,303,362
581,2024,297
1571,894,440
1008,851,149
420,1800,495
688,326,488
1208,502,166
297,1280,375
147,177,316
1849,652,301
729,860,360
1277,1700,21
960,1681,434
231,107,84
1100,116,245
581,389,501
317,54,422
1586,170,434
2058,945,10
68,1375,360
2035,1182,453
866,477,299
813,1701,250
760,1312,129
467,1268,308
150,2058,443
14,301,431
2000,1987,425
1376,1646,78
398,871,408
1032,1499,149
1548,844,135
97,661,217
1307,503,342
1826,1134,319
1693,193,357
414,1572,357
1160,949,84
2064,2061,138
1416,223,362
1195,1083,85
858,1706,300
157,134,124
1478,1191,200
1272,301,166
88,1063,398
773,375,425
1949,196,176
1586,1295,152
2023,1829,110
118,1142,8
1896,2088,434
1978,1195,175
1310,1981,231
1516,1951,340
647,1041,47
668,768,69
451,1335,408
383,751,449
412,900,413
161,1784,291
129,897,141
1013,1715,395
720,342,65
2022,1581,498
1992,1468,307
1478,2023,366
1943,69,26
1780,434,287
2064,1243,302
1149,1920,505
1826,3,191
24,1442,16
703,1024,217
1100,1699,170
634,337,337
1255,1775,112
757,510,336
1293,403,454
554,76,267
2085,706,445
1835,1193,150
726,1026,167
819,953,265
1976,1659,337
517,827,24
635,1401,462
883,1365,26
1844,648,508
250,221,471
1005,1463,457
1406,246,325
1618,1465,92
94,1536,25
1827,1649,170
940,1382,111
2062,1236,22
626,910,177
1966,543,251
496,1632,475
1040,1355,316
514,444,439
579,168,293
210,1262,271
957,383,333
1566,1579,214
1972,1163,240
2037,1839,182
2080,986,66
301,1453,212
393,1197,183
1854,346,143
278,1419,380
1912,1324,142
1420,445,32
602,772,196
1232,744,94
947,1573,208
1682,2014,265
873,1680,344
543,837,276
671,149,459
651,818,301
1326,268,336
1537,2002,401
733,964,237
527,141,2
2064,986,429
677,2057,20
928,1874,157
255,439,263
442,1430,394
186,773,347
230,788,15
1892,269,344
2009,1564,429
651,853,387
126,1154,385
830,756,497
528,2052,357
1659,376,263
1972,1335,421
558,1456,481
323,1797,150
1300,1272,413
309,95,375
1872,232,73
614,1916,301
1182,390,446
527,1307,457
268,1743,402
392,901,40
577,640,292
201,820,68
1991,1806,97
1932,1795,367
2046,2065,214
35,1076,442
185,462,62
1019,999,30
496,1253,19
2088,213,286
279,1903,225
1465,917,4
718,1928,33
1560,940,108
546,1298,302
1089,2002,489
48,1569,256
639,4,244
633,493,144
838,1321,118
1293,1966,455
1018,1321,326
254,2094,448
1182,915,55
419,316,227
2071,112,419
1377,513,198
2083,1099,261
763,601,102
9,954,470
103,1541,111
422,1813,495
718,818,8
983,12,145
1625,1162,121
781,813,141
134,515,77
1158,1205,59
1653,858,178
1381,930,380
1179,1278,407
864,336,64
442,262,457
1222,909,365
769,1030,11
1908,13,166
1515,226,410
1075,929,127
981,1652,331
1106,907,416
802,471,201
1073,1269,388
249,1654,473
877,1778,442
1779,937,420
1119,61,187
1558,693,474
428,962,88
457,1375,95
1540,1591,329
356,1915,205
1813,683,373
412,1464,466
1729,1352,135
351,2052,128
206,83,198
1660,242,266
423,1945,326
304,71,60
655,609,486
1494,2025,503
374,1684,325
1594,1727,319
1992,1854,99
1396,572,416
1458,565,138
834,460,312
1766,838,143
1012,505,55
410,1636,342
925,418,180
1606,1451,176
512,988,445
869,751,219
1675,2058,59
223,531,280
790,1097,311
1222,1693,308
283,973,241
2018,749,145
1124,1727,394
758,521,477
1241,1705,84
1443,2,273
737,2017,282
127,817,118
1872,970,311
1374,651,60
1787,621,47
1874,1187,432
1749,1753,486
1996,1035,298
2083,1341,395
2035,799,327
1270,1331,188
260,169,384
967,387,46
1459,1975,265
923,1952,253
78,965,380
1031,126,224
1548,930,366
408,1924,292
1926,46,328
1765,1575,255
862,2045,376
1766,875,286
2014,964,335
1976,1135,352
449,1752,47
855,648,20
1934,1355,178
256,927,102
1428,483,270
1856,901,77
227,761,447
1879,2010,134
1501,851,450
1037,1797,371
1413,1011,39
260,392,156
444,1016,267
77,1133,489
2095,34,230
1383,910,440
1369,1887,455
489,1630,264
230,272,247
750,1742,441
1804,729,34
217,1612,314
540,1123,357
852,1139,258
67,1296,468
614,1229,112
703,543,273
685,212,142
