s
698
421,116,26
390,247,33
525,9,70
401,150,79
150,165,87
114,373,45
257,461,54
272,264,50
546,668,43
282,400,37
413,421,48
426,621,43
60,583,72
113,87,30
451,124,6
267,182,20
330,125,98
103,304,5
77,465,31
292,689,75
213,412,73
631,138,47
78,424,58
200,596,21
225,90,22
282,445,99
697,28,81
572,355,83
140,586,37
671,519,43
301,552,3
591,66,1
23,696,79
296,447,45
643,182,3
321,488,5
286,652,8
60,359,3
117,175,75
148,154,13
466,127,29
258,178,75
35,129,43
556,527,87
580,569,2
311,592,37
0,165,56
156,623,51
184,262,44
160,6,53
42,622,7
486,126,56
285,521,58
156,367,47
418,79,28
662,273,68
185,651,19
381,296,65
414,36,95
38,261,71
160,66,49
603,107,36
222,206,35
280,481,96
527,659,44
520,229,34
582,168,95
495,479,8
464,498,32
83,558,87
97,69,86
292,542,59
543,371,65
173,348,6
438,198,90
576,8,28
16,154,79
471,696,21
685,606,88
251,175,85
433,584,5
208,481,38
641,670,99
690,313,23
181,332,62
408,123,73
43,662,97
529,691,77
581,469,53
469,649,83
560,363,9
175,302,2
495,66,35
649,470,39
56,404,86
31,1,88
466,375,79
440,556,49
142,129,22
330,158,29
111,27,89
536,231,66
678,314,90
468,627,30
593,76,31
262,575,48
635,173,71
175,149,35
593,164,39
300,456,21
379,649,44
503,505,85
208,655,43
211,108,44
204,12,72
64,285,5
357,659,14
160,507,14
7,173,99
60,415,39
474,111,70
316,50,79
458,444,100
149,317,31
257,525,69
455,401,14
60,503,22
542,59,74
185,169,84
133,323,44
258,348,90
650,628,99
369,424,16
397,276,30
241,174,50
17,687,74
136,93,52
395,219,76
378,41,67
244,39,27
247,675,42
531,560,24
370,123,66
455,308,66
326,12,78
641,395,51
322,88,34
25,521,31
145,381,23
263,545,24
403,643,91
102,180,13
193,461,100
383,422,74
253,641,50
547,358,54
