s
4752
4372,2362,87
2540,2767,60
1850,2041,67
2239,4481,43
3580,234,72
4171,3790,81
256,978,88
50,4386,34
125,123,52
17,4185,57
3585,3514,36
2690,1081,10
4621,3001,5
3421,3179,28
2899,926,4
2047,4172,11
4110,369,21
4582,4036,10
4422,3246,28
3380,1242,6
3888,4527,93
4167,218,65
3302,3012,77
472,1412,48
695,112,77
4069,756,39
2565,1906,80
3948,1452,16
1204,4180,70
3372,380,52
4671,2693,40
136,4452,68
3389,2515,33
3902,355,20
1587,2257,16
2708,2585,43
1228,4526,59
3858,2888,75
604,415,47
535,1943,16
3741,3501,85
3885,3344,5
257,2335,29
3008,583,1
3890,3477,7
881,3508,66
4339,608,100
1806,3994,66
2148,4255,26
2917,4727,41
534,2908,34
186,3110,96
701,3551,34
2932,1771,79
1331,4218,33
856,1775,18
3121,919,76
4437,630,79
3330,4075,61
4126,2987,83
1868,1628,41
220,2828,2
583,4376,87
375,2249,65
1411,139,68
428,3304,87
884,1936,22
3364,242,77
2306,4214,85
2210,3905,43
1251,95,13
1978,2892,41
96,208,59
1646,2127,54
1599,206,80
3367,4588,53
3540,2272,16
3595,413,19
3817,246,49
3684,4025,30
2231,1245,17
3114,2084,80
3488,3738,80
2343,1324,58
655,4334,92
486,587,40
4610,4306,73
1383,3894,81
3988,401,53
2312,1440,54
2141,4128,79
3616,4387,29
1913,3718,50
3914,4366,83
2080,3658,63
1150,1890,99
243,4007,56
3694,3578,11
1734,114,57
2277,4110,2
1036,2443,38
109,1337,85
2265,1032,10
2322,3793,17
4645,941,28
1902,163,56
2795,3375,13
1860,1353,60
485,280,70
472,2009,80
3008,1887,47
2357,3071,38
2525,677,39
1326,4276,76
4696,2367,59
3062,2243,23
652,1589,74
377,335,98
4452,895,91
1297,4541,90
2823,1571,9
3466,2740,29
3551,726,94
4308,3147,96
657,3460,14
1675,2828,25
3429,3650,14
1356,2453,19
2580,567,39
3069,2822,57
4376,2516,69
2373,1935,98
4658,3800,29
3849,2957,69
1706,3280,51
4679,2481,50
2125,4432,77
1295,2985,90
1222,4559,23
2547,1773,31
4194,2792,34
4721,4406,69
594,2812,49
2824,129,39
3948,2598,99
4096,94,98
2985,3768,68
3694,1273,66
3442,3217,94
3819,3771,27
427,1912,47
3624,2539,78
4413,648,55
1951,3111,51
1227,4747,64
1241,3571,77
1403,1066,24
1905,1972,9
4383,2341,86
1308,4514,25
1724,2865,10
1255,2056,93
4156,3156,20
2181,1955,67
1201,4198,68
2665,4073,65
3819,4107,4
3402,3614,33
3046,2894,89
8,3789,15
3170,1729,1
525,791,22
2520,2706,21
4668,1301,40
2199,1977,13
2424,3511,41
1125,153,43
3926,4472,47
2933,3168,96
4678,515,99
3846,1605,64
3883,2263,37
1570,713,15
1395,2340,46
2923,4304,90
710,2177,36
1119,2803,5
4583,162,21
1590,692,39
169,3922,47
4529,4062,22
3739,4053,95
2241,18,82
3029,835,91
4301,2762,86
3968,3583,18
4125,2764,99
1819,657,68
80,2347,10
3230,1396,50
1354,4458,68
3816,559,26
3381,3460,20
2750,79,74
2081,2820,28
1033,1989,54
1237,681,100
3351,4152,61
1647,3625,62
1562,1357,64
4699,2758,39
4547,149,29
3697,649,73
541,712,17
4364,1194,18
3539,2392,14
4473,4243,82
1744,1331,18
2201,4260,46
1852,2065,8
3371,588,19
1256,2836,35
2066,4584,26
360,4211,48
1452,2856,19
1835,2740,70
2045,1287,69
3559,4210,54
1839,4330,87
1793,3242,56
1153,2335,66
812,3784,93
3985,2595,15
2299,50,96
4072,4574,66
2650,1128,17
1165,2730,20
4142,131,83
685,2754,8
931,2744,41
247,1213,2
3675,795,37
575,960,56
852,3973,2
3565,501,67
1760,2272,51
4459,3422,19
305,2651,8
444,496,26
1770,989,19
2188,4459,92
4133,503,88
380,2143,88
3270,2713,76
2075,1265,50
4022,4509,9
1303,401,51
4530,2577,12
4596,382,59
3082,1468,11
747,3689,80
3996,4302,76
2257,4233,20
1361,3295,16
4150,2359,94
2827,4098,96
3438,134,3
2707,947,56
4481,2247,61
3823,4018,1
4426,2017,59
1623,1677,92
3026,3102,8
1348,3064,75
60,1411,21
2092,191,26
3572,1068,82
3624,2036,19
503,1187,75
102,1612,46
3095,1885,70
2977,3832,48
2188,2548,91
755,3137,92
4486,3160,13
3159,3861,60
3757,1851,84
616,2076,9
1545,2766,72
2178,2431,17
3519,4385,95
1896,1534,85
1799,110,99
4386,240,91
1143,3207,4
2756,1727,21
458,3679,95
98,365,82
3366,118,94
1145,2831,28
2605,1232,96
1797,55,44
3677,1056,52
366,2992,45
3903,1398,86
2929,1002,57
1153,3349,14
3096,4206,34
2790,3849,31
675,1177,10
810,640,26
4731,694,44
1400,2694,6
2346,1630,77
1812,3117,34
2120,795,100
2119,1314,29
2049,4470,57
778,603,73
1717,3465,75
916,2635,65
1802,3304,88
2075,3022,17
1365,2090,61
3748,610,63
1894,2322,85
1333,3328,58
3990,217,11
3447,265,87
3753,1666,21
1437,2224,14
4413,1821,39
2509,1665,62
1998,2930,96
2733,1045,94
4405,1627,65
4519,2755,27
698,1372,52
1215,1188,79
4355,2002,2
3033,4395,58
2957,1430,75
2591,3081,79
1143,1263,50
4695,3719,14
666,242,20
915,114,32
2647,725,76
1040,4367,2
1337,2755,45
778,640,67
784,2483,2
902,3493,21
593,895,56
3796,907,5
3608,2002,19
1001,3658,81
402,2165,29
4271,4368,57
2782,2473,70
1793,4363,65
242,3992,4
1469,4258,50
3753,3283,95
1732,3270,8
4504,4281,98
4003,2983,42
3764,2618,73
2898,4199,84
2646,2968,94
126,4134,20
2674,4621,70
1387,454,87
1952,4063,46
118,1603,16
3229,4323,29
4688,2330,63
585,3126,14
1898,2946,67
545,259,81
295,1240,19
4143,4164,86
4467,3775,33
1288,3065,26
4630,1336,99
3821,2220,77
4035,2639,46
2247,1244,79
2014,3150,73
1793,2894,11
901,3205,16
619,2176,76
3897,3102,27
4458,1081,59
592,183,56
4442,2081,7
1945,2061,95
2000,495,65
3657,3724,50
3388,4125,88
1193,4495,21
2133,63,99
1939,4381,91
3862,1186,13
3603,4565,42
3732,3729,47
2430,592,100
942,2288,37
1440,2987,22
4433,1664,39
874,451,56
2642,3076,3
770,1383,23
2063,694,74
1865,4487,59
1523,3245,26
3372,318,39
1526,2027,78
3312,449,43
144,1004,46
822,196,54
1072,1814,37
1449,1231,45
2593,2064,76
860,444,39
817,2622,68
2167,260,56
1986,3568,31
1502,336,14
2206,2576,17
3297,2202,100
1290,14,52
3392,4680,20
1720,2077,50
4733,2979,85
1520,852,80
2963,4602,1
3889,2600,83
1343,4687,47
1409,428,55
1993,3285,60
2442,953,76
4659,73,28
2964,1404,90
244,757,9
1180,3530,67
1524,1135,22
1188,200,33
4376,2755,80
4650,3472,79
3156,2347,15
3980,1193,38
3512,107,4
869,688,18
3650,2057,13
119,1692,60
1549,625,71
4410,4518,18
2330,1241,33
4363,4084,2
4538,1073,23
313,3355,77
1411,2438,94
3212,3350,47
3440,4358,73
3248,4059,19
2854,500,8
2869,1365,71
708,3860,21
1515,2367,77
4460,598,93
984,562,9
361,3101,81
1030,163,87
739,2955,80
1095,1539,41
17,168,52
4240,4502,99
1224,1490,88
741,2925,1
270,2536,6
4470,30,77
1569,1788,21
2523,2914,6
1202,7,99
2931,2888,100
2101,2847,45
271,1967,90
230,4703,1
1010,604,6
86,2558,22
4560,1652,1
2855,3053,97
3358,3485,47
354,3900,46
472,1568,55
2259,4560,54
806,3919,10
2039,999,89
2308,2974,89
4545,3595,29
3695,1605,71
2856,1049,19
2976,4291,43
846,1184,85
1466,1310,44
569,2387,57
2251,3479,79
2643,1959,41
898,1815,44
1541,3087,62
1080,2432,7
4166,54,52
34,2246,49
865,4024,37
962,2370,61
4416,2804,8
4561,842,30
4662,2245,84
2839,705,21
2432,609,41
2363,1353,32
960,3980,95
3321,3094,52
155,1215,21
657,365,16
4163,2235,85
4633,248,79
4321,4164,65
990,730,4
3173,2227,77
151,482,46
1851,1000,63
4442,3395,91
2004,3837,22
237,45,91
3922,2618,59
2881,4611,58
2212,967,11
1563,776,77
2186,4020,12
2341,3777,94
2325,1570,54
4058,4099,24
3648,171,9
88,164,20
1459,4072,61
4729,2397,83
3529,3432,39
4414,3986,61
2322,3432,88
3530,4553,91
1187,2395,97
4477,4658,37
4431,1345,66
2125,2436,24
897,3637,94
1855,1712,48
2014,261,60
2924,921,43
1052,1310,28
2849,3087,87
4595,1025,9
3862,3885,52
1290,2267,94
1747,3026,1
2133,1925,81
570,4474,3
3323,1862,63
773,3063,64
3585,659,57
1998,423,56
3367,3478,47
672,2168,86
472,4334,98
3860,4156,5
4462,1442,49
226,3312,76
4313,3401,54
3043,1853,1
988,1717,24
289,4098,64
4637,3558,47
1858,4211,79
1669,22,34
3750,4379,6
817,3592,96
742,29,64
2539,3126,23
4633,1008,75
471,2554,95
672,4667,27
2224,2145,82
753,4131,94
2693,3305,96
4375,3601,66
3014,775,56
1749,4331,83
3372,2101,97
3557,1187,35
4502,2682,97
2718,1820,16
4259,833,84
3603,4127,88
2566,204,79
123,4018,14
3703,3678,86
1795,650,16
487,1861,87
595,3525,27
4419,4233,87
3785,3813,12
2709,3664,14
3730,72,54
299,3294,37
4695,4690,61
1148,694,54
1993,1856,60
893,4188,10
2099,3886,62
1345,3916,85
4042,1731,92
1826,2683,96
3959,1036,38
4297,3693,30
1975,3447,57
3131,4517,69
29,1215,56
1790,2398,35
12,3148,81
718,1365,10
34,1914,45
1231,4301,51
699,3850,37
4097,857,33
3793,1639,68
3426,2379,35
4071,551,59
1894,3829,86
2364,1968,89
209,3608,19
383,3119,13
482,4022,25
3996,753,84
1900,748,17
1560,1706,61
928,4424,7
4565,2492,43
4687,3973,66
1249,3668,58
1292,1462,16
17,876,74
2902,228,99
3362,1307,18
1316,1031,32
2477,595,7
4593,4706,2
4535,1834,42
1575,1574,100
2231,3484,68
4681,1459,24
2527,1809,28
1920,3352,58
4128,106,53
2819,2183,4
958,2134,75
4711,4601,53
3901,988,64
4372,860,57
2543,2692,34
2701,657,80
4412,847,11
2010,3968,53
2550,2186,76
3702,1918,1
2836,2560,63
4218,150,8
4558,777,4
502,1603,62
4632,3867,61
2938,2313,3
2282,3339,22
3942,4372,100
3213,1992,61
3195,3901,80
4275,771,55
1057,91,97
3054,4407,85
4230,4646,47
62,3765,69
4380,2811,85
2091,3829,9
2758,517,94
4123,1217,70
874,1190,7
1693,1464,30
70,1786,12
425,1272,37
1602,4104,45
4515,675,52
4089,1072,97
1718,3704,57
1092,4339,46
907,3001,68
1800,3625,45
2183,4035,48
1209,3414,46
3793,2870,85
4699,2832,17
3904,3615,50
4022,3694,69
407,769,56
1109,4201,72
2497,576,31
3300,3366,83
4549,3363,17
728,1815,98
1553,2151,49
2876,4342,2
2774,2706,30
4141,4360,57
837,1239,5
4103,2116,53
4024,597,3
4245,2664,94
3651,271,80
475,452,48
2495,4217,38
3178,3879,6
3927,3880,62
4152,490,35
4410,4659,73
3428,690,5
206,2489,87
116,199,24
198,1868,48
1248,3590,3
2904,1669,97
2067,3832,53
2145,1216,4
3209,4367,66
2194,1969,2
1052,1798,61
2620,2300,34
1956,3438,52
1887,996,43
1537,4671,22
3737,1254,1
1679,3255,71
4740,298,96
2982,4098,25
2842,4175,45
3797,3136,28
1788,2999,30
150,3927,91
3193,683,86
2990,3633,44
3588,2795,13
1340,374,32
3533,1520,81
3788,842,35
3830,777,75
4541,3466,18
2885,2807,58
3838,4047,73
586,4552,36
1022,1569,73
871,4129,51
1225,1808,1
2549,2315,1
3637,636,52
3608,3151,86
2179,3477,89
3768,2441,3
2182,227,13
1090,2851,84
4460,2725,21
4684,1388,23
1950,3985,83
3140,3407,29
3311,251,44
3629,3468,20
1709,4083,22
3171,573,92
1198,4152,70
2263,4621,73
1539,1238,81
258,1990,66
2467,2737,12
1301,1735,22
1321,3596,88
96,2035,59
3420,3583,47
3315,3252,59
383,173,61
3057,1089,23
1401,763,62
3824,4624,11
2623,2691,62
3038,3190,3
923,1351,26
3633,2155,58
42,2494,19
1520,4205,69
845,429,46
2843,96,19
2657,2277,50
3928,945,13
3098,1919,57
75,3940,48
2421,4362,51
2738,1801,45
2079,3138,67
1412,380,89
4636,1678,74
810,804,52
3425,3302,34
1140,1916,89
363,4222,52
1252,4459,46
278,3452,67
2050,1706,48
4043,16,25
1347,1489,99
1385,765,89
3150,4276,96
3992,371,54
431,3015,36
3662,3312,89
2442,3072,1
583,3052,86
3848,2923,66
1504,1962,68
3244,3589,40
3381,4114,71
490,4355,68
2158,1440,60
3207,3894,16
3869,4000,27
2639,4296,28
3953,2224,61
4424,2087,24
3054,1551,97
40,3862,100
2790,1559,53
2704,606,86
4576,1356,73
2187,4718,6
4051,3536,61
797,1008,90
4350,3278,12
2861,371,42
2127,4263,73
3241,1628,32
1546,1227,99
307,1061,17
4322,155,6
2304,526,89
3656,1689,62
639,4123,69
1678,2285,34
1124,2438,11
299,1099,36
4413,3279,99
285,4493,56
2516,309,84
1192,209,28
3587,682,100
2966,1984,56
3476,4065,8
3440,4516,36
4493,3880,60
1089,3293,54
4441,2855,21
4595,3659,21
2402,1372,45
1438,2226,63
2277,22,60
4709,1469,59
4740,2515,97
3161,2086,44
2510,597,96
2451,4088,73
824,3668,46
3954,2667,48
2889,2451,51
3043,1692,27
4736,1551,35
2010,4490,14
2069,3304,69
2272,106,14
1932,1407,90
156,3001,34
4671,2234,1
4609,2153,78
1152,858,56
2863,27,7
208,3777,6
2516,3904,24
4519,2627,43
4526,2363,88
2856,1446,92
2369,4541,94
3485,1959,28
1251,1153,37
4253,1785,84
4267,3157,82
644,2171,92
3652,2568,87
741,3342,22
895,2501,87
3859,2294,23
3529,4599,15
4265,2785,74
4258,4666,71
3270,4518,45
959,2616,67
3747,2454,44
1748,1982,23
4287,2595,19
1272,1934,10
1474,1240,93
2634,1913,20
276,1857,60
2608,1762,37
4227,1548,45
2954,624,51
1634,3571,48
2452,3733,2
2057,4032,45
1091,16,72
711,3841,98
4380,2167,77
271,2928,64
637,2677,99
2250,693,99
402,82,79
4306,3843,20
2462,2082,55
2086,2769,71
3344,2807,57
1406,3346,65
2515,1373,43
3164,4333,81
71,2840,83
807,1931,23
4155,3707,36
3876,845,91
720,4482,43
55,1269,83
2804,3561,18
1204,3051,25
3364,2455,8
1495,2330,99
4062,3530,87
1712,4214,82
4225,3651,66
724,347,1
4535,1685,65
4384,1373,77
1444,1250,97
2886,2746,53
2667,968,23
725,3536,67
3660,712,67
1294,2492,59
1200,3876,70
4580,4227,6
3912,4684,27
918,2716,29
4442,3498,37
2578,2764,10
3985,1978,77
1380,1207,48
1224,302,37
4376,4696,6
2625,937,41
2832,3772,68
1030,2199,90
1607,4501,86
643,2593,18
1714,4464,43
2347,4244,70
2969,264,82
3484,2673,61
3777,1620,82
1763,3699,59
3381,759,63
4538,1191,80
4119,4489,49
3055,3413,80
1591,1237,53
604,2542,3
939,788,6
1488,3159,47
357,4360,88
2387,1314,38
9,4343,74
963,3723,98
2404,539,75
4051,2868,49
99,2229,23
3387,2957,48
3488,1198,51
1255,3812,72
2063,621,95
1300,2507,25
2811,292,100
1622,4720,19
3859,2648,26
3993,944,55
2410,2575,10
4631,568,67
4529,1420,59
2554,3178,23
4684,4097,20
2092,2394,93
1737,2055,32
2472,4661,1
1572,2674,17
3916,2322,83
3509,954,32
4171,2299,81
3956,1845,91
4117,434,73
2378,10,89
535,4037,24
3234,42,28
1079,2549,36
3036,4645,75
4084,2412,59
4045,3486,86
1109,1794,1
2812,4521,46
1587,1215,28
4748,1975,58
4037,1382,95
1638,2846,27
2165,1501,84
477,4236,12
3705,2666,96
2893,4509,84
2,3999,96
858,488,73
4109,1632,38
447,2220,23
4329,3472,51
3153,3701,92
2346,2384,68
3923,4239,42
1764,3927,100
3558,1814,84
2694,772,63
439,2733,3
1113,245,94
1269,2092,51
1418,3488,74
641,457,86
2392,1670,25
1349,2260,81
1206,4092,43
3042,4673,16
70,646,57
2517,2433,63
2283,1614,62
616,634,13
3662,698,62
1097,1100,55
1966,2157,23
3460,4346,97
4750,4302,71
4666,3342,59
1377,1424,2
3806,4137,90
745,3954,33
3258,2158,75
4551,2572,45
2618,587,16
831,1968,51
3221,835,18
4586,574,36
3395,2569,45
3829,1362,8
1245,3641,10
2110,1234,67
1307,4356,28
3724,3376,27
2317,3490,47
3756,45,47
2433,2453,22
233,4533,86
900,2851,90
1859,4206,81
4233,4219,39
3862,1499,23
2142,4398,10
2109,3394,98
649,3626,79
84,3636,6
3693,985,74
2457,353,86
3677,27,20
3803,2275,71
3225,2636,46
3922,3829,7
1185,3404,29
467,3888,3
2780,1251,6
1619,480,19
3086,1588,13
4077,4650,20
1539,4056,22
1185,2510,94
663,510,89
4118,1073,100
4650,712,35
1259,3335,78
825,4186,56
4611,1399,59
3656,2085,1
962,1190,88
1166,237,12
2530,651,99
4150,3631,66
4198,4213,9
1971,1143,50
1571,3563,10
388,4658,95
3412,2140,95
2605,479,7
51,3896,19
4376,4737,68
4545,1756,53
3705,3911,50
506,1649,33
1880,750,59
1370,883,74
3386,2937,77
143,3072,80
3984,1838,24
4123,2394,43
1550,2558,99
685,2012,76
110,1463,69
3216,614,91
4159,2797,14
1215,3657,72
1306,223,66
4149,2539,18
3829,3223,46
529,2772,93
4035,3400,72
2604,3457,60
788,4465,12
1904,3275,53
3536,27,15
2296,147,35
4405,2870,77
4380,3318,97
4727,66,75
1157,1963,53
2955,3722,85
4294,1110,80
3856,689,90
3837,3594,61
1445,541,22
107,1390,45
3358,1331,69
487,3451,15
2544,2933,34
494,1751,40
2794,2853,98
3549,4013,22
1989,303,13
3746,4601,98
4375,3643,91
916,1510,79
4542,334,20
699,2193,99
2809,1902,95
1301,2042,96
660,1715,42
498,1137,74
2173,3759,64
199,4189,14
4613,1942,95
2372,2086,16
